   7.1428571e-07   3.0681882e-07   1.8738188e-07
   7.1173742e-07   3.0137501e-07   1.5035001e-07
   7.0920725e-07   2.9718775e-07   1.1808768e-07
   7.0669501e-07   2.9391677e-07   1.0847044e-07
   7.0420049e-07   2.8943089e-07   1.2137663e-07
   7.0172353e-07   2.8079827e-07   1.4219370e-07
   6.9926393e-07   2.6592635e-07   1.5379004e-07
   6.9682152e-07   2.4483155e-07   1.4816204e-07
   6.9439610e-07   2.1985955e-07   1.3080797e-07
   6.9198751e-07   1.9473864e-07   1.1575441e-07
   6.8959558e-07   1.7294470e-07   1.1483932e-07
   6.8722012e-07   1.5627221e-07   1.2875799e-07
   6.8486097e-07   1.4445616e-07   1.4666052e-07
   6.8251796e-07   1.3603271e-07   1.5489515e-07
   6.8019093e-07   1.2971946e-07   1.4782399e-07
   6.7787971e-07   1.2521903e-07   1.3165639e-07
   6.7558415e-07   1.2292428e-07   1.1859476e-07
   6.7330408e-07   1.2298042e-07   1.1705420e-07
   6.7103935e-07   1.2460216e-07   1.2608906e-07
   6.6878981e-07   1.2618013e-07   1.3744682e-07
   6.6655530e-07   1.2603793e-07   1.4245580e-07
   6.6433566e-07   1.2329065e-07   1.3823090e-07
   6.6213077e-07   1.1827636e-07   1.2916911e-07
   6.5994046e-07   1.1234137e-07   1.2330814e-07
   6.5776459e-07   1.0713170e-07   1.2638733e-07
   6.5560302e-07   1.0380168e-07   1.3772973e-07
   6.5345562e-07   1.0258209e-07   1.5076951e-07
   6.5132223e-07   1.0292851e-07   1.5784818e-07
   6.4920273e-07   1.0409888e-07   1.5575759e-07
   6.4709698e-07   1.0572275e-07   1.4781403e-07
   6.4500485e-07   1.0795122e-07   1.4091237e-07
   6.4292620e-07   1.1112307e-07   1.4006007e-07
   6.4086091e-07   1.1526709e-07   1.4481631e-07
   6.3880884e-07   1.1986069e-07   1.5021191e-07
   6.3676987e-07   1.2402549e-07   1.5097623e-07
   6.3474388e-07   1.2699908e-07   1.4555532e-07
   6.3273073e-07   1.2854904e-07   1.3703565e-07
   6.3073032e-07   1.2907262e-07   1.3065732e-07
   6.2874251e-07   1.2934902e-07   1.2998154e-07
   6.2676720e-07   1.3011935e-07   1.3447435e-07
   6.2480426e-07   1.3174849e-07   1.4009961e-07
   6.2285357e-07   1.3415002e-07   1.4238538e-07
   6.2091503e-07   1.3698306e-07   1.3972501e-07
   6.1898852e-07   1.3996338e-07   1.3452093e-07
   6.1707393e-07   1.4307332e-07   1.3133743e-07
   6.1517114e-07   1.4654305e-07   1.3344793e-07
   6.1328005e-07   1.5064815e-07   1.4038387e-07
   6.1140055e-07   1.5549721e-07   1.4832111e-07
   6.0953254e-07   1.6097407e-07   1.5295926e-07
   6.0767591e-07   1.6686851e-07   1.5269097e-07
   6.0583055e-07   1.7308473e-07   1.4973691e-07
   6.0399637e-07   1.7976705e-07   1.4850424e-07
   6.0217326e-07   1.8725019e-07   1.5242768e-07
   6.0036112e-07   1.9586734e-07   1.6154792e-07
   5.9855986e-07   2.0574320e-07   1.7249047e-07
