   7.1428571e-07   5.1243945e-07   1.2808942e-06
   7.1173742e-07   5.1004972e-07   1.2367923e-06
   7.0920725e-07   5.0973904e-07   1.1989318e-06
   7.0669501e-07   5.1060579e-07   1.1727847e-06
   7.0420049e-07   5.1158771e-07   1.1611094e-06
   7.0172353e-07   5.1165986e-07   1.1637725e-06
   6.9926393e-07   5.1000469e-07   1.1780667e-06
   6.9682152e-07   5.0613688e-07   1.1994134e-06
   6.9439610e-07   4.9997174e-07   1.2223157e-06
   6.9198751e-07   4.9183016e-07   1.2414114e-06
   6.8959558e-07   4.8237912e-07   1.2524595e-06
   6.8722012e-07   4.7251489e-07   1.2530866e-06
   6.8486097e-07   4.6320839e-07   1.2431493e-06
   6.8251796e-07   4.5534098e-07   1.2246387e-06
   6.8019093e-07   4.4956402e-07   1.2011604e-06
   6.7787971e-07   4.4620907e-07   1.1771212e-06
   6.7558415e-07   4.4526288e-07   1.1568224e-06
   6.7330408e-07   4.4640494e-07   1.1436570e-06
   6.7103935e-07   4.4909218e-07   1.1395613e-06
   6.6878981e-07   4.5266878e-07   1.1447890e-06
   6.6655530e-07   4.5647925e-07   1.1580050e-06
   6.6433566e-07   4.5996677e-07   1.1766402e-06
   6.6213077e-07   4.6274493e-07   1.1974201e-06
   6.5994046e-07   4.6463632e-07   1.2169694e-06
   6.5776459e-07   4.6567534e-07   1.2323945e-06
   6.5560302e-07   4.6607745e-07   1.2417516e-06
   6.5345562e-07   4.6618048e-07   1.2443246e-06
   6.5132223e-07   4.6636875e-07   1.2406674e-06
   6.4920273e-07   4.6699340e-07   1.2324066e-06
   6.4709698e-07   4.6830432e-07   1.2218497e-06
   6.4500485e-07   4.7040614e-07   1.2114885e-06
   6.4292620e-07   4.7324570e-07   1.2035068e-06
   6.4086091e-07   4.7663145e-07   1.1993932e-06
   6.3880884e-07   4.8027804e-07   1.1997316e-06
   6.3676987e-07   4.8386557e-07   1.2041896e-06
   6.3474388e-07   4.8710132e-07   1.2116867e-06
   6.3273073e-07   4.8977301e-07   1.2206884e-06
   6.3073032e-07   4.9178604e-07   1.2295583e-06
