   7.1428571e-07   3.4653388e-07   1.1993172e-06
   7.1173742e-07   3.3922269e-07   1.1519866e-06
   7.0920725e-07   3.3330067e-07   1.1092724e-06
   7.0669501e-07   3.2852284e-07   1.0771348e-06
   7.0420049e-07   3.2444493e-07   1.0589785e-06
   7.0172353e-07   3.2052869e-07   1.0553590e-06
   6.9926393e-07   3.1624866e-07   1.0641931e-06
   6.9682152e-07   3.1118645e-07   1.0813735e-06
   6.9439610e-07   3.0510176e-07   1.1016619e-06
   6.9198751e-07   2.9797227e-07   1.1197178e-06
   6.8959558e-07   2.8999642e-07   1.1310968e-06
   6.8722012e-07   2.8155809e-07   1.1330466e-06
   6.8486097e-07   2.7315884e-07   1.1249458e-06
   6.8251796e-07   2.6533030e-07   1.1082996e-06
   6.8019093e-07   2.5854487e-07   1.0863042e-06
   6.7787971e-07   2.5314295e-07   1.0630984e-06
   6.7558415e-07   2.4928996e-07   1.0428863e-06
   6.7330408e-07   2.4696833e-07   1.0291306e-06
   6.7103935e-07   2.4600106e-07   1.0239691e-06
   6.6878981e-07   2.4609783e-07   1.0279364e-06
   6.6655530e-07   2.4691236e-07   1.0399983e-06
   6.6433566e-07   2.4810018e-07   1.0578506e-06
   6.6213077e-07   2.4936863e-07   1.0784052e-06
   6.5994046e-07   2.5051300e-07   1.0983677e-06
   6.5776459e-07   2.5143534e-07   1.1148132e-06
   6.5560302e-07   2.5214464e-07   1.1256657e-06
   6.5345562e-07   2.5273920e-07   1.1300052e-06
   6.5132223e-07   2.5337508e-07   1.1281486e-06
   6.4920273e-07   2.5422664e-07   1.1214949e-06
   6.4709698e-07   2.5544703e-07   1.1121721e-06
   6.4500485e-07   2.5713644e-07   1.1025664e-06
   6.4292620e-07   2.5932405e-07   1.0948398e-06
   6.4086091e-07   2.6196647e-07   1.0905372e-06
   6.3880884e-07   2.6496127e-07   1.0903565e-06
   6.3676987e-07   2.6817198e-07   1.0941102e-06
   6.3474388e-07   2.7145846e-07   1.1008644e-06
   6.3273073e-07   2.7470681e-07   1.1092085e-06
   6.3073032e-07   2.7785375e-07   1.1175901e-06
   6.2874251e-07   2.8090188e-07   1.1246488e-06
   6.2676720e-07   2.8392387e-07   1.1294898e-06
   6.2480426e-07   2.8705543e-07   1.1318541e-06
   6.2285357e-07   2.9047823e-07   1.1321616e-06
   6.2091503e-07   2.9439549e-07   1.1314234e-06
   6.1898852e-07   2.9900411e-07   1.1310461e-06
   6.1707393e-07   3.0446737e-07   1.1325640e-06
   6.1517114e-07   3.1089273e-07   1.1373520e-06
   6.1328005e-07   3.1831752e-07   1.1463706e-06
   6.1140055e-07   3.2670476e-07   1.1599912e-06
   6.0953254e-07   3.3594872e-07   1.1779275e-06
   6.0767591e-07   3.4588895e-07   1.1992837e-06
   6.0583055e-07   3.5632962e-07   1.2227030e-06
   6.0399637e-07   3.6706121e-07   1.2465892e-06
   6.0217326e-07   3.7788071e-07   1.2693569e-06
   6.0036112e-07   3.8860820e-07   1.2896699e-06
   5.9855986e-07   3.9909709e-07   1.3066235e-06
   5.9676937e-07   4.0923774e-07   1.3198435e-06
   5.9498956e-07   4.1895428e-07   1.3294848e-06
