   7.1428571e-07   3.4867317e-07   3.2670077e-07
   7.1173742e-07   3.4318880e-07   3.6521819e-07
   7.0920725e-07   3.4987269e-07   4.2390565e-07
   7.0669501e-07   3.6362809e-07   4.7264844e-07
   7.0420049e-07   3.7925194e-07   4.8948365e-07
   7.0172353e-07   3.9233761e-07   4.6821573e-07
   6.9926393e-07   3.9964910e-07   4.1852998e-07
   6.9682152e-07   3.9918448e-07   3.6048240e-07
   6.9439610e-07   3.9014949e-07   3.1624518e-07
   6.9198751e-07   3.7295957e-07   3.0185935e-07
   6.8959558e-07   3.4926635e-07   3.2137986e-07
   6.8722012e-07   3.2190456e-07   3.6533085e-07
   6.8486097e-07   2.9460988e-07   4.1441170e-07
   6.8251796e-07   2.7140955e-07   4.4754875e-07
   6.8019093e-07   2.5575028e-07   4.5109943e-07
   6.7787971e-07   2.4963101e-07   4.2477077e-07
   6.7558415e-07   2.5309754e-07   3.8111587e-07
   6.7330408e-07   2.6432381e-07   3.3901535e-07
   6.7103935e-07   2.8022428e-07   3.1488892e-07
   6.6878981e-07   2.9731503e-07   3.1612467e-07
   6.6655530e-07   3.1250591e-07   3.3928493e-07
   6.6433566e-07   3.2362757e-07   3.7291283e-07
   6.6213077e-07   3.2965031e-07   4.0295651e-07
   6.5994046e-07   3.3064877e-07   4.1839521e-07
   6.5776459e-07   3.2759470e-07   4.1512911e-07
   6.5560302e-07   3.2205007e-07   3.9702620e-07
   6.5345562e-07   3.1581609e-07   3.7393760e-07
   6.5132223e-07   3.1058696e-07   3.5743153e-07
   6.4920273e-07   3.0765941e-07   3.5584333e-07
   6.4709698e-07   3.0774831e-07   3.7067577e-07
   6.4500485e-07   3.1094184e-07   3.9600323e-07
   6.4292620e-07   3.1679124e-07   4.2123546e-07
   6.4086091e-07   3.2448770e-07   4.3593005e-07
   6.3880884e-07   3.3305560e-07   4.3430543e-07
   6.3676987e-07   3.4150420e-07   4.1738007e-07
   6.3474388e-07   3.4891839e-07   3.9201898e-07
   6.3273073e-07   3.5450722e-07   3.6768560e-07
   6.3073032e-07   3.5764564e-07   3.5254453e-07
   6.2874251e-07   3.5793635e-07   3.5051625e-07
   6.2676720e-07   3.5529492e-07   3.6024024e-07
   6.2480426e-07   3.5003568e-07   3.7608408e-07
   6.2285357e-07   3.4291859e-07   3.9063897e-07
   6.2091503e-07   3.3511418e-07   3.9770841e-07
   6.1898852e-07   3.2805957e-07   3.9468484e-07
   6.1707393e-07   3.2321054e-07   3.8344250e-07
   6.1517114e-07   3.2173707e-07   3.6942071e-07
   6.1328005e-07   3.2424427e-07   3.5927826e-07
   6.1140055e-07   3.3061013e-07   3.5809773e-07
   6.0953254e-07   3.4000370e-07   3.6731962e-07
   6.0767591e-07   3.5109012e-07   3.8426192e-07
   6.0583055e-07   3.6236609e-07   4.0337274e-07
   6.0399637e-07   3.7252775e-07   4.1861766e-07
   6.0217326e-07   3.8076882e-07   4.2596660e-07
   6.0036112e-07   3.8693537e-07   4.2497302e-07
   5.9855986e-07   3.9150932e-07   4.1885644e-07
   5.9676937e-07   3.9543777e-07   4.1309892e-07
   5.9498956e-07   3.9985979e-07   4.1312413e-07
   5.9322034e-07   4.0580231e-07   4.2197663e-07
   5.9146161e-07   4.1392219e-07   4.3894943e-07
   5.8971327e-07   4.2435976e-07   4.5977424e-07
   5.8797524e-07   4.3673918e-07   4.7835376e-07
   5.8624743e-07   4.5030472e-07   4.8930416e-07
   5.8452974e-07   4.6413670e-07   4.9014846e-07
   5.8282209e-07   4.7736537e-07   4.8214790e-07
   5.8112438e-07   4.8931379e-07   4.6945449e-07
   5.7943654e-07   4.9954198e-07   4.5711463e-07
   5.7775847e-07   5.0781223e-07   4.4895142e-07
   5.7609010e-07   5.1402201e-07   4.4626307e-07
   5.7443133e-07   5.1814829e-07   4.4775223e-07
   5.7278208e-07   5.2022482e-07   4.5050318e-07
   5.7114228e-07   5.2034878e-07   4.5144217e-07
   5.6951185e-07   5.1869730e-07   4.4864400e-07
   5.6789069e-07   5.1553153e-07   4.4202123e-07
   5.6627874e-07   5.1117383e-07   4.3322453e-07
   5.6467591e-07   5.0595675e-07   4.2487850e-07
   5.6308213e-07   5.0015599e-07   4.1949268e-07
   5.6149733e-07   4.9392873e-07   4.1847359e-07
   5.5992141e-07   4.8728055e-07   4.2160560e-07
   5.5835432e-07   4.8007787e-07   4.2718552e-07
   5.5679598e-07   4.7210931e-07   4.3274896e-07
   5.5524631e-07   4.6318280e-07   4.3609907e-07
   5.5370525e-07   4.5323210e-07   4.3622824e-07
   5.5217271e-07   4.4240002e-07   4.3375904e-07
   5.5064863e-07   4.3107074e-07   4.3071700e-07
   5.4913295e-07   4.1983743e-07   4.2971303e-07
   5.4762558e-07   4.0941113e-07   4.3285673e-07
   5.4612647e-07   4.0049380e-07   4.4084246e-07
   5.4463554e-07   3.9365018e-07   4.5259456e-07
   5.4315274e-07   3.8921229e-07   4.6563694e-07
   5.4167798e-07   3.8724019e-07   4.7704685e-07
   5.4021121e-07   3.8754366e-07   4.8459036e-07
   5.3875236e-07   3.8975075e-07   4.8754466e-07
   5.3730137e-07   3.9339624e-07   4.8685197e-07
   5.3585818e-07   3.9800187e-07   4.8456496e-07
   5.3442272e-07   4.0313078e-07   4.8287676e-07
   5.3299492e-07   4.0841322e-07   4.8320188e-07
   5.3157474e-07   4.1355294e-07   4.8570374e-07
   5.3016210e-07   4.1832667e-07   4.8941142e-07
   5.2875696e-07   4.2258485e-07   4.9278678e-07
   5.2735924e-07   4.2625355e-07   4.9443452e-07
   5.2596889e-07   4.2933221e-07   4.9364628e-07
   5.2458585e-07   4.3188090e-07   4.9059527e-07
   5.2321007e-07   4.3399512e-07   4.8616745e-07
   5.2184149e-07   4.3577133e-07   4.8155262e-07
   5.2048004e-07   4.3727227e-07   4.7778301e-07
   5.1912568e-07   4.3850241e-07   4.7539465e-07
   5.1777835e-07   4.3940270e-07   4.7431785e-07
   5.1643800e-07   4.3986869e-07   4.7400942e-07
   5.1510457e-07   4.3978923e-07   4.7375345e-07
   5.1377801e-07   4.3909593e-07   4.7300322e-07
   5.1245826e-07   4.3780908e-07   4.7162974e-07
   5.1114527e-07   4.3606447e-07   4.6998218e-07
   5.0983900e-07   4.3411004e-07   4.6873814e-07
   5.0853938e-07   4.3226912e-07   4.6860409e-07
   5.0724638e-07   4.3087809e-07   4.6998825e-07
   5.0595993e-07   4.3021611e-07   4.7278451e-07
   5.0467999e-07   4.3044947e-07   4.7636684e-07
   5.0340651e-07   4.3161060e-07   4.7980919e-07
   5.0213944e-07   4.3362098e-07   4.8224892e-07
   5.0087873e-07   4.3635149e-07   4.8324488e-07
   4.9962434e-07   4.3969917e-07   4.8297781e-07
   4.9837622e-07   4.4365222e-07   4.8220600e-07
   4.9713431e-07   4.4831908e-07   4.8199447e-07
   4.9589858e-07   4.5391105e-07   4.8333145e-07
   4.9466898e-07   4.6068531e-07   4.8678759e-07
   4.9344546e-07   4.6886893e-07   4.9234587e-07
   4.9222798e-07   4.7858947e-07   4.9945150e-07
   4.9101649e-07   4.8983303e-07   5.0724200e-07
   4.8981095e-07   5.0243959e-07   5.1485421e-07
   4.8861132e-07   5.1613291e-07   5.2168968e-07
   4.8741754e-07   5.3057205e-07   5.2754882e-07
   4.8622959e-07   5.4540741e-07   5.3260179e-07
   4.8504741e-07   5.6032503e-07   5.3722526e-07
   4.8387097e-07   5.7506871e-07   5.4177923e-07
   4.8270022e-07   5.8943734e-07   5.4641384e-07
   4.8153512e-07   6.0326334e-07   5.5097938e-07
   4.8037563e-07   6.1638335e-07   5.5506981e-07
   4.7922172e-07   6.2861472e-07   5.5817616e-07
   4.7807333e-07   6.3974803e-07   5.5988188e-07
   4.7693043e-07   6.4955900e-07   5.6001473e-07
   4.7579299e-07   6.5783535e-07   5.5869110e-07
   4.7466096e-07   6.6440774e-07   5.5623820e-07
   4.7353430e-07   6.6917304e-07   5.5303719e-07
   4.7241298e-07   6.7210270e-07   5.4936573e-07
   4.7129695e-07   6.7323628e-07   5.4531502e-07
   4.7018619e-07   6.7266730e-07   5.4081697e-07
   4.6908065e-07   6.7053120e-07   5.3576363e-07
   4.6798030e-07   6.6700319e-07   5.3015965e-07
   4.6688509e-07   6.6230739e-07   5.2423801e-07
   4.6579500e-07   6.5673312e-07   5.1848799e-07
   4.6470999e-07   6.5064907e-07   5.1358266e-07
   4.6363003e-07   6.4450571e-07   5.1023142e-07
   4.6255507e-07   6.3881901e-07   5.0900905e-07
   4.6148508e-07   6.3413348e-07   5.1021845e-07
   4.6042003e-07   6.3096886e-07   5.1383048e-07
   4.5935989e-07   6.2975998e-07   5.1951725e-07
   4.5830462e-07   6.3080218e-07   5.2676433e-07
